ANOV Issue Date ,Street No ,Street Direction ,Street Name ,City,State,ANOV Number ,Violation Description ,Age ,Street Address
11-Feb-17,103XX ,S ,STATE ,Chicago,Illinois,P005070142 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,54,103XX  S  STATE 
11-Feb-17,13XX ,S ,BLUE ISLAND ,Chicago,Illinois,P004969207 ,9-52-080 Headlamps ,28,13XX  S  BLUE ISLAND 
11-Feb-17,13XX ,S ,BLUE ISLAND ,Chicago,Illinois,P004969208 ,9-52-080 Headlamps ,28,13XX  S  BLUE ISLAND 
11-Feb-17,37XX ,W ,DIVISION ,Chicago,Illinois,P005027320 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,54,37XX  W  DIVISION 
11-Feb-17,43XX ,W ,MADISON ,Chicago,Illinois,P004792057 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,43,43XX  W  MADISON 
11-Feb-17,43XX ,W ,MADISON ,Chicago,Illinois,P005028493 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,50,43XX  W  MADISON 
11-Feb-17,47XX ,W ,POLK ,Chicago,Illinois,P005016788 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,43,47XX  W  POLK 
11-Feb-17,79XX ,S ,DAMEN ,Chicago,Illinois,P004961543 ,9-52-010 Rights and duties. ,41,79XX  S  DAMEN 
11-Feb-17,85XX ,S ,COTTAGE GROVE ,Chicago,Illinois,P004888175 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,38,85XX  S  COTTAGE GROVE 
12-Feb-17,12XX ,W ,63RD ST ,Chicago,Illinois,P005028496 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,36,12XX  W  63RD ST 
12-Feb-17,2XX ,N ,MENARD ,Chicago,Illinois,P005068547 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,26,2XX  N  MENARD 
12-Feb-17,34XX ,W ,CHICAGO ,Chicago,Illinois,P004966881 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,58,34XX  W  CHICAGO 
12-Feb-17,4XX ,E ,47TH ST ,Chicago,Illinois,P005200326 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,56,4XX  E  47TH ST 
12-Feb-17,55XX ,W ,MADISON ,Chicago,Illinois,P005068545 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,24,55XX  W  MADISON 
12-Feb-17,5XX ,E ,71ST ST ,Chicago,Illinois,P005151515 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,54,5XX  E  71ST ST 
12-Feb-17,9XX ,W ,NELSON ,Chicago,Illinois,P005158425 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,67,9XX  W  NELSON 
13-Feb-17,10XX ,W ,WILSON ,Chicago,Illinois,P005177936 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,59,10XX  W  WILSON 
13-Feb-17,11XX ,W ,MONTROSE ,Chicago,Illinois,P005120576 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,54,11XX  W  MONTROSE 
13-Feb-17,13XX ,S ,MILLARD ST ,Chicago,Illinois,P005157870 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,32,13XX  S  MILLARD ST 
13-Feb-17,13XX ,W ,MONTROSE ,Chicago,Illinois,P005120577 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,30,13XX  W  MONTROSE 
13-Feb-17,17XX ,N ,LECLAIRE ,Chicago,Illinois,P005038919 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,29,17XX  N  LECLAIRE 
13-Feb-17,1XX ,E ,35TH ST ,Chicago,Illinois,P005200328 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,32,1XX  E  35TH ST 
13-Feb-17,24XX ,E ,79TH ST ,Chicago,Illinois,P005063541 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,43,24XX  E  79TH ST 
13-Feb-17,26XX ,S ,MILLARD ,Chicago,Illinois,P005083956 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,19,26XX  S  MILLARD 
13-Feb-17,34XX ,W ,16TH ST ,Chicago,Illinois,P005108792 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,34,34XX  W  16TH ST 
13-Feb-17,36XX ,S ,INDIANA ,Chicago,Illinois,P005200327 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,64,36XX  S  INDIANA 
13-Feb-17,45XX ,S ,MARSHFIELD ,Chicago,Illinois,P005142044 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,66,45XX  S  MARSHFIELD 
13-Feb-17,49XX ,N ,BROADWAY ,Chicago,Illinois,P005052407 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,63,49XX  N  BROADWAY 
13-Feb-17,4XX ,S ,PULASKI ,Chicago,Illinois,P005131927 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,28,4XX  S  PULASKI 
13-Feb-17,4XX ,S ,PULASKI ,Chicago,Illinois,P005131928 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,26,4XX  S  PULASKI 
13-Feb-17,53XX ,W ,NORTH ,Chicago,Illinois,P005054423 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,58,53XX  W  NORTH 
13-Feb-17,78XX ,S ,WESTERN ,Chicago,Illinois,P005128081 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,38,78XX  S  WESTERN 
14-Feb-17,13XX ,W ,GRAND ,Chicago,Illinois,P004919823 ,9-52-080 Headlamps ,24,13XX  W  GRAND 
14-Feb-17,23XX ,W ,WALNUT ,Chicago,Illinois,P004911301 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,31,23XX  W  WALNUT 
14-Feb-17,38XX ,S ,STATE ST ,Chicago,Illinois,P005200726 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,61,38XX  S  STATE ST 
14-Feb-17,52XX ,W ,CHICAGO ,Chicago,Illinois,P004998939 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,37,52XX  W  CHICAGO 
15-Feb-17,115XX ,S ,WALLACE ,Chicago,Illinois,P005050934 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,23,115XX  S  WALLACE 
15-Feb-17,12XX ,W ,WILSON ,Chicago,Illinois,P005140032 ,9-52-010 Rights and duties. ,41,12XX  W  WILSON 
15-Feb-17,14XX ,E ,53RD ST ,Chicago,Illinois,P005182294 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,70,14XX  E  53RD ST 
15-Feb-17,25XX ,W ,CERMAK RD ,Chicago,Illinois,P005084515 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,43,25XX  W  CERMAK RD 
15-Feb-17,30XX ,E ,92ND ST ,Chicago,Illinois,P005159658 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,64,30XX  E  92ND ST 
15-Feb-17,30XX ,W ,71ST ST ,Chicago,Illinois,P005127764 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,56,30XX  W  71ST ST 
15-Feb-17,36XX ,W ,DIVISION ,Chicago,Illinois,P004400029 ,9-52-010 Rights and duties. ,33,36XX  W  DIVISION 
15-Feb-17,39XX ,W ,GRAND ,Chicago,Illinois,P005054601 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,59,39XX  W  GRAND 
15-Feb-17,47XX ,S ,COTTAGE GROVE ,Chicago,Illinois,P005200271 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,37,47XX  S  COTTAGE GROVE 
15-Feb-17,4XX ,E ,41ST ST ,Chicago,Illinois,P005200332 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,50,4XX  E  41ST ST 
15-Feb-17,58XX ,W ,NORTH ,Chicago,Illinois,P005038945 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,52,58XX  W  NORTH 
15-Feb-17,59XX ,S ,ROCKWELL ST ,Chicago,Illinois,P005170838 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,56,59XX  S  ROCKWELL ST 
15-Feb-17,5XX ,E ,47TH ST ,Chicago,Illinois,P005200329 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,56,5XX  E  47TH ST 
15-Feb-17,63XX ,S ,KING ,Chicago,Illinois,P005151821 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,59,63XX  S  KING 
15-Feb-17,74XX ,S ,HALSTED ,Chicago,Illinois,P005069968 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,24,74XX  S  HALSTED 
15-Feb-17,74XX ,S ,YATES BL ,Chicago,Illinois,P005195271 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,30,74XX  S  YATES BL 
15-Feb-17,79XX ,S ,EXCHANGE ,Chicago,Illinois,P005063542 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,60,79XX  S  EXCHANGE 
15-Feb-17,83XX ,S ,JUSTINE ST ,Chicago,Illinois,P005066917 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,49,83XX  S  JUSTINE ST 
16-Feb-17,117XX ,S ,MICHIGAN ,Chicago,Illinois,P005070187 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,48,117XX  S  MICHIGAN 
16-Feb-17,29XX ,W ,63RD ST ,Chicago,Illinois,P004995726 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,40,29XX  W  63RD ST 
16-Feb-17,43XX ,S ,ASHLAND ,Chicago,Illinois,P005181558 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,44,43XX  S  ASHLAND 
16-Feb-17,64XX ,S ,KEDZIE ,Chicago,Illinois,P005129356 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,30,64XX  S  KEDZIE 
16-Feb-17,6XX ,S ,KEDZIE ,Chicago,Illinois,P005129357 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,43,6XX  S  KEDZIE 
17-Feb-17,15XX ,W ,19TH ST ,Chicago,Illinois,P004933274 ,9-52-080 Headlamps ,31,15XX  W  19TH ST 
17-Feb-17,17XX ,W ,PAULINA ,Chicago,Illinois,P004933273 ,9-52-080 Headlamps ,35,17XX  W  PAULINA 
17-Feb-17,25XX ,S ,TRUMBULL ,Chicago,Illinois,P005107898 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,26,25XX  S  TRUMBULL 
17-Feb-17,2XX ,N ,CICERO ,Chicago,Illinois,P005028890 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,52,2XX  N  CICERO 
17-Feb-17,2XX ,N ,CICERO ,Chicago,Illinois,P005099871 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,59,2XX  N  CICERO 
17-Feb-17,2XX ,S ,CICERO ,Chicago,Illinois,P005099783 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,37,2XX  S  CICERO 
17-Feb-17,46XX ,N ,SHERIDAN ,Chicago,Illinois,P005121545 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,54,46XX  N  SHERIDAN 
17-Feb-17,46XX ,S ,HERMIT AGE ,Chicago,Illinois,P004731700 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,47,46XX  S  HERMIT AGE 
17-Feb-17,48XX ,W ,MADISON ,Chicago,Illinois,P005099796 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,57,48XX  W  MADISON 
17-Feb-17,48XX ,W ,MADISON ,Chicago,Illinois,P005100291 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,42,48XX  W  MADISON 
17-Feb-17,4XX ,E ,35TH ST ,Chicago,Illinois,P005201145 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,24,4XX  E  35TH ST 
17-Feb-17,58XX ,S ,CALIFORNIA ,Chicago,Illinois,P005172491 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,33,58XX  S  CALIFORNIA 
17-Feb-17,61XX ,S ,KING DR ,Chicago,Illinois,P005157205 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,57,61XX  S  KING DR 
17-Feb-17,65XX ,S ,MARYLAND ,Chicago,Illinois,P005190412 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,36,65XX  S  MARYLAND 
17-Feb-17,6XX ,S ,VERNON ,Chicago,Illinois,P005157204 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,30,6XX  S  VERNON 
17-Feb-17,79XX ,S ,EXCHANGE ,Chicago,Illinois,P005062851 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,62,79XX  S  EXCHANGE 
17-Feb-17,XX ,N ,MAYFIELD ,Chicago,Illinois,P005100306 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,58,XX  N  MAYFIELD 
18-Feb-17,103XX ,S ,LASALLE ,Chicago,Illinois,P005070144 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,38,103XX  S  LASALLE 
18-Feb-17,1XX ,E ,69TH ,Chicago,Illinois,P005099886 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,21,1XX  E  69TH 
18-Feb-17,1XX ,N ,LARAMIE ,Chicago,Illinois,P005068549 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,57,1XX  N  LARAMIE 
18-Feb-17,2XX ,E ,35TH ST ,Chicago,Illinois,P005200754 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,28,2XX  E  35TH ST 
18-Feb-17,2XX ,E ,47TH ST ,Chicago,Illinois,P005200214 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,55,2XX  E  47TH ST 
18-Feb-17,36XX ,W ,16TH ST ,Chicago,Illinois,P005099407 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,34,36XX  W  16TH ST 
18-Feb-17,4XX ,E ,63RD ST ,Chicago,Illinois,P005203341 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,24,4XX  E  63RD ST 
18-Feb-17,4XX ,E ,63RD ST ,Chicago,Illinois,P005203342 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,48,4XX  E  63RD ST 
18-Feb-17,50XX ,W ,CHICAGO ,Chicago,Illinois,P005100129 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,43,50XX  W  CHICAGO 
18-Feb-17,63XX ,S ,KING DR ,Chicago,Illinois,P005099888 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,49,63XX  S  KING DR 
18-Feb-17,69XX ,S ,WESTERN ,Chicago,Illinois,P005214367 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,51,69XX  S  WESTERN 
18-Feb-17,71XX ,S ,STATE ,Chicago,Illinois,P005028499 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,39,71XX  S  STATE 
18-Feb-17,XX ,S ,LOTUS ,Chicago,Illinois,P005068550 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,48,XX  S  LOTUS 
19-Feb-17,12XX ,W ,95TH ST ,Chicago,Illinois,P005144634 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,18,12XX  W  95TH ST 
19-Feb-17,1XX ,S ,LARAMIE ,Chicago,Illinois,P005058776 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,55,1XX  S  LARAMIE 
19-Feb-17,31XX ,W ,JACKSON ,Chicago,Illinois,P005099946 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,54,31XX  W  JACKSON 
19-Feb-17,33XX ,W ,55TH ST ,Chicago,Illinois,P005032365 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,30,33XX  W  55TH ST 
19-Feb-17,38XX ,W ,CHICAGO ,Chicago,Illinois,P005096396 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,18,38XX  W  CHICAGO 
19-Feb-17,51XX ,W ,LAKE ,Chicago,Illinois,P005099890 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,53,51XX  W  LAKE 
19-Feb-17,51XX ,W ,LAKE ST ,Chicago,Illinois,P005058777 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,54,51XX  W  LAKE ST 
19-Feb-17,5XX ,N ,AUSTIN ,Chicago,Illinois,P005100050 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,40,5XX  N  AUSTIN 
19-Feb-17,5XX ,S ,LOCKWOOD ,Chicago,Illinois,P004911303 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,44,5XX  S  LOCKWOOD 
19-Feb-17,91XX ,S ,COMMERCIAL ,Chicago,Illinois,P005078440 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,19,91XX  S  COMMERCIAL 
20-Feb-17,10XX ,N ,ASHLAND ,Chicago,Illinois,P004289324 ,9-52-010 Rights and duties. ,27,10XX  N  ASHLAND 
20-Feb-17,12XX ,N ,KEELER ,Chicago,Illinois,P005002435 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,42,12XX  N  KEELER 
20-Feb-17,1XX ,N ,CENTRAL ,Chicago,Illinois,P005100133 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,21,1XX  N  CENTRAL 
20-Feb-17,45XX ,W ,MADISON ,Chicago,Illinois,P005016498 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,36,45XX  W  MADISON 
20-Feb-17,48XX ,W ,QUINCY ,Chicago,Illinois,P005040041 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,62,48XX  W  QUINCY 
20-Feb-17,57XX ,S ,PRAIRIE ,Chicago,Illinois,P005134228 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,50,57XX  S  PRAIRIE 
20-Feb-17,78XX ,S ,COTTAGE GROVE ,Chicago,Illinois,P004897943 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,55,78XX  S  COTTAGE GROVE 
21-Feb-17,14XX ,W ,18TH ST ,Chicago,Illinois,P004684625 ,9-52-080 Headlamps ,29,14XX  W  18TH ST 
21-Feb-17,2XX ,W ,63RD ST ,Chicago,Illinois,P005070146 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,54,2XX  W  63RD ST 
21-Feb-17,30XX ,N ,CICERO ,Chicago,Illinois,P005012719 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,38,30XX  N  CICERO 
21-Feb-17,36XX ,W ,NORTH ,Chicago,Illinois,P004717501 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,31,36XX  W  NORTH 
21-Feb-17,37XX ,W ,CHICAGO ,Chicago,Illinois,P004964721 ,9-52-010 Rights and duties. ,34,37XX  W  CHICAGO 
21-Feb-17,3XX ,E ,51ST ST ,Chicago,Illinois,P005200383 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,57,3XX  E  51ST ST 
21-Feb-17,50XX ,N ,SHERIDAN ,Chicago,Illinois,P005053164 ,9-52-010 Rights and duties. ,24,50XX  N  SHERIDAN 
21-Feb-17,55XX ,S ,STATE ST ,Chicago,Illinois,P005200928 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,56,55XX  S  STATE ST 
22-Feb-17,11XX ,W ,18TH ST ,Chicago,Illinois,P004933391 ,9-52-080 Headlamps ,24,11XX  W  18TH ST 
22-Feb-17,26XX ,W ,55TH ST ,Chicago,Illinois,P005170840 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,18,26XX  W  55TH ST 
22-Feb-17,38XX ,W ,CHICAGO ,Chicago,Illinois,P005067667 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,46,38XX  W  CHICAGO 
22-Feb-17,41XX ,W ,26TH ST ,Chicago,Illinois,P005083960 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,35,41XX  W  26TH ST 
22-Feb-17,46XX ,N ,KENMORE ,Chicago,Illinois,P005122273 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,49,46XX  N  KENMORE 
22-Feb-17,48XX ,W ,MADISON ,Chicago,Illinois,P005100308 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,53,48XX  W  MADISON 
22-Feb-17,59XX ,W ,MADISON ,Chicago,Illinois,P004984380 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,59,59XX  W  MADISON 
22-Feb-17,59XX ,W ,MADISON ST ,Chicago,Illinois,P005100309 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,41,59XX  W  MADISON ST 
22-Feb-17,61XX ,S ,EBERHART ,Chicago,Illinois,P004732954 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,50,61XX  S  EBERHART 
23-Feb-17,13XX ,S ,KOSTNER ,Chicago,Illinois,P005109823 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,56,13XX  S  KOSTNER 
23-Feb-17,30XX ,W ,63RD ST ,Chicago,Illinois,P005196678 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,30,30XX  W  63RD ST 
23-Feb-17,31XX ,W ,ROSEVELT ,Chicago,Illinois,P004717504 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,60,31XX  W  ROSEVELT 
23-Feb-17,75XX ,N ,GREENVIEW ,Chicago,Illinois,P005096397 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,47,75XX  N  GREENVIEW 
24-Feb-17,116XX ,S ,MICHIGAN ,Chicago,Illinois,P004980656 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,21,116XX  S  MICHIGAN 
24-Feb-17,1XX ,E ,111TH ST ,Chicago,Illinois,P005245028 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,57,1XX  E  111TH ST 
24-Feb-17,22XX ,E ,75TH ST ,Chicago,Illinois,P005099891 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,59,22XX  E  75TH ST 
24-Feb-17,24XX ,E ,78TH ST ,Chicago,Illinois,P005062806 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,50,24XX  E  78TH ST 
24-Feb-17,24XX ,E ,79TH ST ,Chicago,Illinois,P005035485 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,55,24XX  E  79TH ST 
24-Feb-17,24XX ,S ,KEDZIE ,Chicago,Illinois,P005109827 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,40,24XX  S  KEDZIE 
24-Feb-17,28XX ,W ,ROOSEVELT RD ,Chicago,Illinois,P005108819 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,49,28XX  W  ROOSEVELT RD 
24-Feb-17,40XX ,W ,GRAND ,Chicago,Illinois,P005090115 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,50,40XX  W  GRAND 
24-Feb-17,41XX ,N ,ASHLAND ,Chicago,Illinois,P004911304 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,50,41XX  N  ASHLAND 
24-Feb-17,44XX ,W ,GRAND ,Chicago,Illinois,P005054872 ,9-52-050 Riding in single file required--Exceptions. ,21,44XX  W  GRAND 
24-Feb-17,45XX ,S ,ASHLAND ,Chicago,Illinois,P005189752 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,41,45XX  S  ASHLAND 
24-Feb-17,47XX ,S ,HONORE ,Chicago,Illinois,P005141627 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,34,47XX  S  HONORE 
24-Feb-17,51XX ,W ,MADISON ,Chicago,Illinois,P005100312 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,32,51XX  W  MADISON 
24-Feb-17,63XX ,S ,TROY ST ,Chicago,Illinois,P005196883 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,31,63XX  S  TROY ST 
24-Feb-17,72XX ,N ,CLARK ,Chicago,Illinois,P005096398 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,47,72XX  N  CLARK 
24-Feb-17,77XX ,S ,STONY ISLAND ,Chicago,Illinois,P005132664 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,49,77XX  S  STONY ISLAND 
24-Feb-17,8XX ,W ,51ST ST ,Chicago,Illinois,P005189889 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,51,8XX  W  51ST ST 
24-Feb-17,XX ,W ,DIVISION ST ,Chicago,Illinois,P005068832 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,40,XX  W  DIVISION ST 
25-Feb-17,14XX ,W ,47TH ST ,Chicago,Illinois,P004731701 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,54,14XX  W  47TH ST 
25-Feb-17,15XX ,N ,LECLAIRE ST ,Chicago,Illinois,P005059506 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,59,15XX  N  LECLAIRE ST 
25-Feb-17,15XX ,N ,LOREL ,Chicago,Illinois,P005099893 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,62,15XX  N  LOREL 
25-Feb-17,16XX ,N ,AUSTIN ,Chicago,Illinois,P005099786 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,56,16XX  N  AUSTIN 
25-Feb-17,24XX ,E ,79TH ST ,Chicago,Illinois,P004998492 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,58,24XX  E  79TH ST 
25-Feb-17,32XX ,N ,KEDZIE ,Chicago,Illinois,P004834310 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,57,32XX  N  KEDZIE 
25-Feb-17,43XX ,W ,GRAND ,Chicago,Illinois,P005055264 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,59,43XX  W  GRAND 
25-Feb-17,43XX ,W ,NORTH ,Chicago,Illinois,P005090118 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,42,43XX  W  NORTH 
25-Feb-17,46XX ,W ,NORTH ,Chicago,Illinois,P005090117 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,62,46XX  W  NORTH 
25-Feb-17,4XX ,E ,47TH ST ,Chicago,Illinois,P005200881 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,44,4XX  E  47TH ST 
25-Feb-17,52XX ,W ,NORTH ,Chicago,Illinois,P005059507 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,47,52XX  W  NORTH 
25-Feb-17,52XX ,W ,NORTH ST ,Chicago,Illinois,P005059508 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,48,52XX  W  NORTH ST 
25-Feb-17,55XX ,S ,LASALLE ST ,Chicago,Illinois,P005201061 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,60,55XX  S  LASALLE ST 
25-Feb-17,58XX ,W ,CORCORAN ,Chicago,Illinois,P005100134 ,9-52-010 Rights and duties. ,53,58XX  W  CORCORAN 
25-Feb-17,59XX ,S ,DAMEN ,Chicago,Illinois,P004944458 ,9-52-110(b) Use of communication devices while operating a ,55,59XX  S  DAMEN 
26-Feb-17,13XX ,S ,HOMAN ,Chicago,Illinois,P005174184 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,34,13XX  S  HOMAN 
26-Feb-17,15XX ,E ,75TH ST ,Chicago,Illinois,P005099896 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,44,15XX  E  75TH ST 
26-Feb-17,15XX ,N ,PULASKI ,Chicago,Illinois,P005090119 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,35,15XX  N  PULASKI 
26-Feb-17,19XX ,E ,79TH ST ,Chicago,Illinois,P005099897 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,26,19XX  E  79TH ST 
